date,^VIX,^IXIC,^GSPC,^TWII,PCR_Volume
2015-11-25,15.1899995803833,5116.14013671875,2088.8701171875,8386.08984375,0.9988098624230901
2015-11-26,15.1899995803833,5116.14013671875,2088.8701171875,8484.8603515625,0.8653428107549184
2015-11-27,15.119999885559082,5127.52001953125,2090.110107421875,8398.3603515625,1.0734459137697352
2015-11-30,16.1299991607666,5108.669921875,2080.409912109375,8320.5703125,0.9404068548982664
2015-12-01,14.670000076293944,5156.31005859375,2102.6298828125,8463.259765625,0.9963803511103727
2015-12-02,15.90999984741211,5123.22021484375,2079.510009765625,8457.3603515625,1.1797752582555108
2015-12-03,18.11000061035156,5037.52978515625,2049.6201171875,8456.01953125,1.0130202092818916
2015-12-04,14.8100004196167,5142.27001953125,2091.68994140625,8398.5595703125,0.9079903886960319
2015-12-07,15.84000015258789,5101.81005859375,2077.070068359375,8454.2294921875,0.9907694123333015
2015-12-08,17.600000381469727,5098.240234375,2063.590087890625,8343.8203125,1.1179776681744056
2015-12-09,19.61000061035156,5022.8701171875,2047.6199951171875,8229.580078125,1.078061922740996
2015-12-10,19.34000015258789,5045.169921875,2052.22998046875,8216.1298828125,1.0282304221081495
2015-12-11,24.38999938964844,4933.47021484375,2012.3699951171875,8115.8525390625,1.1243605189181638
2015-12-14,22.729999542236328,4952.22998046875,2021.93994140625,8040.12255859375,0.9153569725541861
2015-12-15,20.950000762939453,4995.35986328125,2043.4100341796875,8073.3125,0.9878714684391818
2015-12-16,17.860000610351562,5071.1298828125,2073.070068359375,8184.62255859375,1.039759653240171
2015-12-17,18.940000534057617,5002.5498046875,2041.8900146484373,8319.6298828125,0.9188140887510107
2015-12-18,20.700000762939453,4923.080078125,2005.550048828125,8257.2802734375,0.8833994563841102
2015-12-21,18.700000762939453,4968.919921875,2021.1500244140625,8282.1298828125,0.9493513278188942
2015-12-22,16.600000381469727,5001.10986328125,2038.969970703125,8292.7001953125,1.002735598327493
2015-12-23,15.56999969482422,5045.93017578125,2064.2900390625,8315.66015625,0.8840210935595679
2015-12-24,15.739999771118164,5048.490234375,2060.989990234375,8324.3203125,0.8986569862000521
2015-12-25,15.739999771118164,5048.490234375,2060.989990234375,8363.240234375,0.7476834857834481
2015-12-28,16.90999984741211,5040.990234375,2056.5,8358.4501953125,1.0210172669739823
2015-12-29,16.079999923706055,5107.93994140625,2078.360107421875,8293.8701171875,1.1900205472700942
2015-12-30,17.290000915527344,5065.85009765625,2063.360107421875,8279.9501953125,1.0732300362517224
2015-12-31,18.209999084472656,5007.41015625,2043.93994140625,8338.01953125,0.8402286786216754
2016-01-04,20.700000762939453,4903.08984375,2012.6600341796875,8114.22216796875,1.0885843359393286
2016-01-05,19.34000015258789,4891.43017578125,2016.7099609375,8075.072265625,0.9277598178931461
2016-01-06,20.59000015258789,4835.759765625,1990.260009765625,7990.3525390625,0.9000413544279325
2016-01-07,24.989999771118164,4689.43017578125,1943.0899658203125,7852.0234375,0.9123075134706381
2016-01-08,27.01000022888184,4643.6298828125,1922.030029296875,7893.93310546875,0.8622248059943514
2016-01-11,24.299999237060547,4637.990234375,1923.6700439453125,7788.38427734375,0.8965140963450363
2016-01-12,22.46999931335449,4685.919921875,1938.6800537109373,7768.41455078125,0.9189868667917448
2016-01-13,25.21999931335449,4526.06005859375,1890.280029296875,7824.57373046875,0.975620390879183
2016-01-14,23.950000762939453,4615.0,1921.8399658203125,7742.84423828125,1.0487648811631982
2016-01-15,27.020000457763672,4488.419921875,1880.3299560546875,7761.97412109375,0.9633608771587822
2016-01-18,27.020000457763672,4488.419921875,1880.3299560546875,7811.14453125,0.8764676181640394
2016-01-19,26.049999237060547,4476.9501953125,1881.3299560546875,7854.84326171875,0.9569671560297518
2016-01-20,27.59000015258789,4471.68994140625,1859.3299560546875,7699.0849609375,1.191181142385158
2016-01-21,26.690000534057617,4472.06005859375,1868.989990234375,7663.974609375,0.8496761288363155
2016-01-22,22.34000015258789,4591.18017578125,1906.9000244140625,7756.14453125,0.8595470857567132
2016-01-25,24.149999618530277,4518.490234375,1877.0799560546875,7894.11279296875,0.8488223701002255
2016-01-26,22.5,4567.669921875,1903.6300048828125,7828.6337890625,0.8848756655906085
2016-01-27,23.11000061035156,4468.169921875,1882.949951171875,7849.7939453125,1.0094513739474094
2016-01-28,22.420000076293945,4506.68017578125,1893.3599853515625,7905.06298828125,0.8103943267186049
2016-01-29,20.200000762939453,4613.9501953125,1940.239990234375,8080.5625,0.8846702402252662
2016-02-01,19.979999542236328,4620.3701171875,1939.3800048828125,8156.92236328125,1.0153762598383134
2016-02-02,21.979999542236328,4516.9501953125,1903.030029296875,8131.20263671875,0.9953328513125927
2016-02-03,21.649999618530277,4504.240234375,1912.530029296875,8062.96533203125,0.9420767510770964
2016-02-04,21.84000015258789,4509.56005859375,1915.449951171875,8062.96533203125,0.9420767510770964
2016-02-05,23.3799991607666,4363.14013671875,1880.050048828125,8062.96533203125,0.9420767510770964
2016-02-08,26.0,4283.75,1853.43994140625,8062.96533203125,0.9420767510770964
2016-02-09,26.540000915527344,4268.759765625,1852.2099609375,8062.96533203125,0.9420767510770964
2016-02-10,26.290000915527344,4283.58984375,1851.8599853515625,8062.96533203125,0.9420767510770964
2016-02-11,28.13999938964844,4266.83984375,1829.0799560546875,8062.96533203125,0.9420767510770964
2016-02-12,25.399999618530277,4337.509765625,1864.780029296875,8062.96533203125,0.9420767510770964
2016-02-15,25.399999618530277,4337.509765625,1864.780029296875,8066.484375,0.8474832205020588
2016-02-16,24.11000061035156,4435.9599609375,1895.5799560546875,8212.04296875,0.8309709989258861
2016-02-17,22.309999465942383,4534.06005859375,1926.8199462890625,8214.22265625,0.881865867533887
2016-02-18,21.63999938964844,4487.5400390625,1917.8299560546875,8314.642578125,0.8098284112704799
2016-02-19,20.530000686645508,4504.43017578125,1917.780029296875,8325.0126953125,0.7598744266821036
2016-02-22,19.3799991607666,4570.60986328125,1945.5,8326.65234375,0.8977461192444905
2016-02-23,20.979999542236328,4503.580078125,1921.27001953125,8334.6123046875,0.8993769519172817
2016-02-24,20.71999931335449,4542.60986328125,1929.800048828125,8282.8330078125,0.889733825476398
2016-02-25,19.11000061035156,4582.2001953125,1951.699951171875,8365.8330078125,0.8273742961146524
2016-02-26,19.809999465942383,4590.47021484375,1948.050048828125,8411.1328125,0.7961713815912403
2016-02-29,20.549999237060547,4557.9501953125,1932.22998046875,8411.1328125,0.7961713815912403
2016-03-01,17.700000762939453,4689.60009765625,1978.3499755859373,8485.6630859375,0.800565205704364
2016-03-02,17.09000015258789,4703.419921875,1986.449951171875,8544.0224609375,0.8729898005848615
2016-03-03,16.700000762939453,4707.419921875,1993.4000244140625,8611.7626953125,0.7526761091587432
2016-03-04,16.860000610351562,4717.02001953125,1999.989990234375,8643.5224609375,0.7276095180153694
2016-03-07,17.350000381469727,4708.25,2001.760009765625,8659.5224609375,0.8663413401557145
2016-03-08,18.670000076293945,4648.81982421875,1979.260009765625,8664.2822265625,0.8422158179083661
2016-03-09,18.34000015258789,4674.3798828125,1989.260009765625,8634.0830078125,0.9881374054172607
2016-03-10,18.049999237060547,4662.16015625,1989.5699462890625,8660.6728515625,0.7626898783647593
2016-03-11,16.5,4748.47021484375,2022.18994140625,8706.1123046875,0.7176966935799107
2016-03-14,16.920000076293945,4750.27978515625,2019.6400146484373,8747.873046875,0.9724934055851826
2016-03-15,16.84000015258789,4728.669921875,2015.9300537109373,8611.15234375,1.002053781452705
2016-03-16,14.989999771118164,4763.97021484375,2027.219970703125,8699.1123046875,1.0369864005003542
2016-03-17,14.4399995803833,4774.990234375,2040.5899658203125,8734.5126953125,1.0026473186571796
2016-03-18,14.020000457763672,4795.64990234375,2049.580078125,8810.6826171875,0.7795931248786172
2016-03-21,13.789999961853027,4808.8701171875,2051.60009765625,8812.6728515625,0.9516341298919087
2016-03-22,14.170000076293944,4821.66015625,2049.800048828125,8785.65234375,1.0674305430231028
2016-03-23,14.9399995803833,4768.85986328125,2036.7099609375,8766.0625,0.9124083344444309
2016-03-24,14.739999771118164,4773.5,2035.93994140625,8743.3525390625,0.9802177992722088
2016-03-25,14.739999771118164,4773.5,2035.93994140625,8704.9423828125,1.0085505684045473
2016-03-28,15.239999771118164,4766.7900390625,2037.050048828125,8690.4228515625,1.0269275058435308
2016-03-29,13.81999969482422,4846.6201171875,2055.010009765625,8617.322265625,1.0816227393402849
2016-03-30,13.5600004196167,4869.2900390625,2063.949951171875,8737.0126953125,0.9466162730339995
2016-03-31,13.949999809265137,4869.85009765625,2059.739990234375,8744.802734375,1.0856864246572064
2016-04-01,13.100000381469728,4914.5400390625,2072.780029296875,8657.5224609375,0.9903226084929686
2016-04-04,14.119999885559082,4891.7998046875,2066.1298828125,8657.5224609375,0.9903226084929686
2016-04-05,15.420000076293944,4843.93017578125,2045.1700439453125,8657.5224609375,0.9903226084929686
2016-04-06,14.09000015258789,4920.72021484375,2066.659912109375,8513.2724609375,0.9995231669828645
2016-04-07,16.15999984741211,4848.3701171875,2041.9100341796875,8490.22265625,1.043750567873849
2016-04-08,15.359999656677246,4850.68994140625,2047.5999755859373,8541.47265625,0.8633072755987524
2016-04-11,16.260000228881836,4833.39990234375,2041.989990234375,8562.5625,0.928570950804321
2016-04-12,14.850000381469728,4872.08984375,2061.719970703125,8531.15234375,0.8387907918036934
2016-04-13,13.84000015258789,4947.419921875,2082.419921875,8652.052734375,0.8927681312089122
2016-04-14,13.720000267028809,4945.89013671875,2082.780029296875,8667.6826171875,1.0045833028360711
2016-04-15,13.619999885559082,4938.22021484375,2080.72998046875,8700.3623046875,0.842467971674317
2016-04-18,13.350000381469728,4960.02001953125,2094.340087890625,8665.982421875,1.126830131973796
2016-04-19,13.239999771118164,4940.330078125,2100.800048828125,8633.6923828125,1.0676093255291048
2016-04-20,13.279999732971191,4948.1298828125,2102.39990234375,8514.453125,1.0180652837821758
2016-04-21,13.949999809265137,4945.89013671875,2091.47998046875,8568.623046875,0.95251925336118
2016-04-22,13.220000267028809,4906.22998046875,2091.580078125,8535.72265625,0.9736992987459755
2016-04-25,14.079999923706056,4895.7900390625,2087.7900390625,8560.2529296875,0.8982794009578593
2016-04-26,13.960000038146973,4888.27978515625,2091.699951171875,8581.54296875,0.8545004991258086
2016-04-27,13.770000457763672,4863.14013671875,2095.14990234375,8563.0224609375,1.0352654684375733
2016-04-28,15.220000267028809,4805.2900390625,2075.81005859375,8473.8427734375,1.0721080905974139
2016-04-29,15.699999809265137,4775.35986328125,2065.300048828125,8377.873046875,1.0998669364498876
2016-05-02,14.68000030517578,4817.58984375,2081.429931640625,8377.873046875,1.0998669364498876
2016-05-03,15.600000381469728,4763.22021484375,2063.3701171875,8294.0927734375,1.184657064010231
2016-05-04,16.049999237060547,4725.64013671875,2051.1201171875,8185.44482421875,0.8977018343452563
2016-05-05,15.90999984741211,4717.08984375,2050.6298828125,8167.9345703125,1.0093968538673823
2016-05-06,14.720000267028809,4736.16015625,2057.139892578125,8146.40478515625,1.0142967653210326
2016-05-09,14.56999969482422,4750.2099609375,2058.68994140625,8131.8046875,1.067582205663923
2016-05-10,13.630000114440918,4809.8798828125,2084.389892578125,8156.2646484375,1.0434604323323895
2016-05-11,14.6899995803833,4760.68994140625,2064.4599609375,8135.53466796875,1.0638347565272974
2016-05-12,14.40999984741211,4737.330078125,2064.110107421875,8108.0244140625,0.8133949861017797
2016-05-13,15.039999961853027,4717.68017578125,2046.6099853515625,8053.66455078125,1.019634737991821
2016-05-16,14.68000030517578,4775.4599609375,2066.659912109375,8067.57470703125,0.8658273115930065
2016-05-17,15.56999969482422,4715.72998046875,2047.2099609375,8140.45458984375,1.0533616693467365
2016-05-18,15.949999809265137,4739.1201171875,2047.6300048828125,8159.65478515625,1.0946586457151422
2016-05-19,16.329999923706055,4712.52978515625,2040.0400390625,8095.95458984375,0.8992530873998191
2016-05-20,15.199999809265137,4769.56005859375,2052.320068359375,8131.234375,0.7871390441736382
2016-05-23,15.81999969482422,4765.77978515625,2048.0400390625,8344.4130859375,0.9547688424765831
2016-05-24,14.420000076293944,4861.06005859375,2076.06005859375,8300.6328125,0.9346231219402397
2016-05-25,13.899999618530272,4894.89013671875,2090.5400390625,8396.1728515625,0.9392963904224968
2016-05-26,13.43000030517578,4901.77001953125,2090.10009765625,8394.0927734375,0.8429859231492282
2016-05-27,13.119999885559082,4933.5,2099.06005859375,8463.5830078125,0.9250691950715739
2016-05-30,13.119999885559082,4933.5,2099.06005859375,8535.8427734375,0.9241057806407865
2016-05-31,14.1899995803833,4948.0498046875,2096.949951171875,8535.5625,1.0300967710690605
2016-06-01,14.199999809265137,4952.25,2099.330078125,8597.1328125,0.925315535231348
2016-06-02,13.630000114440918,4971.35986328125,2105.260009765625,8555.9921875,0.9138952858303983
2016-06-03,13.470000267028809,4942.52001953125,2099.1298828125,8587.3330078125,0.7874781767881605
2016-06-06,13.649999618530272,4968.7099609375,2109.409912109375,8597.0830078125,0.9242605947918947
2016-06-07,14.050000190734863,4961.75,2112.1298828125,8679.873046875,0.8838492939014921
2016-06-08,14.079999923706056,4974.64013671875,2119.1201171875,8715.453125,0.933869947783981
2016-06-09,14.640000343322754,4958.6201171875,2115.47998046875,8715.453125,0.933869947783981
2016-06-10,17.030000686645508,4894.5498046875,2096.070068359375,8715.453125,0.933869947783981
2016-06-13,20.96999931335449,4848.43994140625,2079.06005859375,8536.19921875,0.848420028208048
2016-06-14,20.5,4843.5498046875,2075.320068359375,8576.099609375,0.7845222508560151
2016-06-15,20.13999938964844,4834.93017578125,2071.5,8606.349609375,1.1982573992624244
2016-06-16,19.3700008392334,4844.919921875,2077.989990234375,8494.119140625,0.9650055931952974
2016-06-17,19.40999984741211,4800.33984375,2071.219970703125,8568.0595703125,0.8318052133554137
2016-06-20,18.3700008392334,4837.2099609375,2083.25,8625.8994140625,0.974140255863697
2016-06-21,18.479999542236328,4843.759765625,2088.89990234375,8684.8291015625,0.8545583258387601
2016-06-22,21.170000076293945,4833.31982421875,2085.449951171875,8716.2294921875,1.0736066971552594
2016-06-23,17.25,4910.0400390625,2113.320068359375,8676.6591796875,0.9645249519041328
2016-06-24,25.76000022888184,4707.97998046875,2037.4100341796875,8476.9697265625,0.8932242214596977
2016-06-27,23.850000381469727,4594.43994140625,2000.5400390625,8458.849609375,0.7565204360006361
2016-06-28,18.75,4691.8701171875,2036.0899658203125,8505.4892578125,0.7915189461466904
2016-06-29,16.639999389648438,4779.25,2070.77001953125,8586.5390625,0.9405506344048937
2016-06-30,15.630000114440918,4842.669921875,2098.860107421875,8666.5595703125,0.7366672690814895
2016-07-01,14.770000457763672,4862.56982421875,2102.949951171875,8738.2197265625,0.7504063472017587
2016-07-04,14.770000457763672,4862.56982421875,2102.949951171875,8760.5595703125,0.7731310214510033
2016-07-05,15.579999923706056,4822.89990234375,2088.550048828125,8716.0498046875,0.8709596271835388
2016-07-06,14.960000038146973,4859.16015625,2099.72998046875,8575.7294921875,0.9310797388664309
2016-07-07,14.760000228881836,4876.81005859375,2097.89990234375,8640.8896484375,0.7612770755227192
2016-07-08,13.199999809265137,4956.759765625,2129.89990234375,8640.8896484375,0.7612770755227192
2016-07-11,13.539999961853027,4988.64013671875,2137.159912109375,8786.44921875,0.8208215048767905
2016-07-12,13.550000190734863,5022.81982421875,2152.139892578125,8841.439453125,0.8334095348933871
2016-07-13,13.039999961853027,5005.72998046875,2152.429931640625,8857.7294921875,0.9145393287546975
2016-07-14,12.81999969482422,5034.06005859375,2163.75,8866.33984375,0.8862271318130274
2016-07-15,12.670000076293944,5029.58984375,2161.739990234375,8949.828125,0.9070020648489031
2016-07-18,12.4399995803833,5055.77978515625,2166.889892578125,9008.1884765625,0.9949321249317349
2016-07-19,11.970000267028809,5036.3701171875,2163.780029296875,9034.8486328125,0.9495351535927226
2016-07-20,11.770000457763672,5089.93017578125,2173.02001953125,9007.658203125,0.987374708197423
2016-07-21,12.739999771118164,5073.89990234375,2165.169921875,9056.5380859375,1.058971327690295
2016-07-22,12.020000457763672,5100.16015625,2175.030029296875,9013.1181640625,0.968593639913543
2016-07-25,12.869999885559082,5097.6298828125,2168.47998046875,8991.6484375,1.0661348938711446
2016-07-26,13.050000190734863,5110.0498046875,2169.179931640625,9024.7685546875,0.9301450785176065
2016-07-27,12.829999923706056,5139.81005859375,2166.580078125,9063.3681640625,0.9585263299905563
2016-07-28,12.720000267028809,5154.97998046875,2170.06005859375,9076.6181640625,1.0715102861598995
2016-07-29,11.869999885559082,5162.1298828125,2173.60009765625,8984.388671875,1.1045348273901048
2016-08-01,12.4399995803833,5184.2001953125,2170.840087890625,9080.6884765625,0.778918064061097
2016-08-02,13.369999885559082,5137.72998046875,2157.030029296875,9068.73828125,0.997256041096024
2016-08-03,12.859999656677246,5159.740234375,2163.7900390625,9001.6884765625,1.0339709645319497
2016-08-04,12.420000076293944,5166.25,2164.25,9024.6884765625,1.1070737349438056
2016-08-05,11.390000343322754,5221.1201171875,2182.8701171875,9092.0986328125,0.9237619813284473
2016-08-08,11.5,5213.14013671875,2180.889892578125,9150.23828125,0.8896994935703292
2016-08-09,11.65999984741211,5225.47998046875,2181.739990234375,9155.05859375,0.9320338658571368
2016-08-10,12.050000190734863,5204.580078125,2175.489990234375,9200.3984375,0.964825810727596
2016-08-11,11.68000030517578,5228.39990234375,2185.7900390625,9131.80859375,1.0572654860412962
2016-08-12,11.550000190734863,5232.89013671875,2184.050048828125,9150.3681640625,0.9906936906151395
2016-08-15,11.8100004196167,5262.02001953125,2190.14990234375,9148.48828125,1.086562412486919
2016-08-16,12.640000343322754,5227.10986328125,2178.14990234375,9110.3388671875,1.314746582034368
2016-08-17,12.1899995803833,5228.66015625,2182.219970703125,9117.6787109375,1.397229962301262
2016-08-18,11.43000030517578,5240.14990234375,2187.02001953125,9122.478515625,0.8793880031457783
2016-08-19,11.34000015258789,5238.3798828125,2183.8701171875,9034.248046875,1.0733888366727902
2016-08-22,12.270000457763672,5244.60009765625,2182.639892578125,8981.7880859375,1.0824430517679753
2016-08-23,12.380000114440918,5260.080078125,2186.89990234375,9030.908203125,0.9374638045477398
2016-08-24,13.449999809265137,5217.68994140625,2175.43994140625,9017.3583984375,0.9876892430278884
